code_comptable,bank_count,uni_count,mall_count,residential_count,population_radius,lat,lon
4402,0.0,0.0,0.0,0.0,1434,36.0999984741211,6.8899998664856
4403,0.0,0.0,0.0,0.0,49722,35.9735984802246,6.87599992752075
4404,0.0,0.0,0.0,0.0,379,35.9000015258789,6.67000007629395
4405,0.0,0.0,0.0,0.0,96,35.689998626709,6.80999994277954
4407,0.0,0.0,0.0,0.0,3131,35.8899993896484,6.30000019073486
4408,0.0,0.0,0.0,0.0,1082,35.8400001525879,6.67000007629395
4409,0.0,0.0,0.0,0.0,494,36.1100006103516,6.71999979019165
4413,0.0,0.0,0.0,0.0,2500,35.8899993896484,6.63000011444092
4417,0.0,0.0,0.0,0.0,1170,35.9300003051758,6.78999996185303
4421,0.0,0.0,0.0,0.0,190,36.0999984741211,6.86999988555908
4424,0.0,0.0,0.0,0.0,424,36.0999984741211,6.78000020980835
4426,0.0,0.0,0.0,0.0,8491,35.8899993896484,6.38000011444092
4427,0.0,0.0,0.0,0.0,481,36.0400009155273,6.82000017166138
4432,0.0,0.0,0.0,0.0,648,36.0999984741211,6.78999996185303
4435,0.0,0.0,0.0,0.0,673,36.1100006103516,6.80000019073486
4436,0.0,0.0,0.0,0.0,18987,35.9000015258789,6.3899998664856
4501,0.0,0.0,0.0,0.0,161,35.75,7.65000009536743
4502,0.0,0.0,0.0,0.0,136,35.6500015258789,7.80000019073486
4504,0.0,0.0,0.0,0.0,767,35.5499992370605,7.6100001335144
4601,0.0,0.0,0.0,0.0,16420,35.9900016784668,6.8600001335144
4603,0.0,0.0,0.0,0.0,281,35.9799995422363,6.82999992370605
5100,0.0,0.0,0.0,0.0,34,35.3368797302246,6.10416507720947
5101,0.0,0.0,0.0,0.0,95,35.3300857543945,6.10080814361572
5102,0.0,0.0,0.0,0.0,34,35.3332977294922,6.10267019271851
5104,0.0,0.0,0.0,0.0,0,35.3340950012207,6.09241676330566
5105,0.0,0.0,0.0,0.0,266,35.3243637084961,6.11269378662109
5106,0.0,0.0,0.0,0.0,34,35.3316612243652,6.10386514663696
5107,0.0,0.0,0.0,0.0,301,35.0,6.0
5108,0.0,0.0,0.0,0.0,120,35.313159942627,5.59595489501953
5109,0.0,0.0,0.0,0.0,89,35.3020515441895,6.0440821647644
5110,0.0,0.0,0.0,0.0,375,35.320369720459,6.10598278045654
5112,0.0,0.0,0.0,0.0,158,35.3203277587891,6.09579706192017
5113,0.0,0.0,0.0,0.0,48,35.3325347900391,6.10534620285034
5114,0.0,0.0,0.0,0.0,39,35.4527168273926,6.18295001983643
5115,0.0,0.0,0.0,0.0,75,35.3246650695801,6.09431123733521
5117,0.0,0.0,0.0,0.0,362,35.315502166748,6.10203886032104
5118,0.0,0.0,0.0,0.0,75,35.3227157592773,6.09006977081299
5200,0.0,0.0,0.0,0.0,1642,35.2857398986816,6.15250396728516
5201,0.0,0.0,0.0,0.0,1369,35.3315200805664,6.18187093734741
5202,0.0,0.0,0.0,0.0,0,35.354434967041,6.12442302703857
5203,0.0,0.0,0.0,0.0,2,35.370288848877,6.14469623565674
5204,0.0,0.0,0.0,0.0,3331,35.3114738464355,6.22368288040161
5205,0.0,0.0,0.0,0.0,2132,35.2940216064453,6.28014278411865
5206,0.0,0.0,0.0,0.0,1883,35.2900466918945,6.15351295471191
5300,0.0,0.0,0.0,0.0,196,35.152717590332,6.20590209960938
5301,0.0,0.0,0.0,0.0,174,35.1245613098145,6.18104410171509
5302,0.0,0.0,0.0,0.0,2255,35.1003837585449,6.20234298706055
5303,0.0,0.0,0.0,0.0,5468,35.1604270935059,6.02414321899414
5305,0.0,0.0,0.0,0.0,3127,35.170238494873,6.32099914550781
5306,0.0,0.0,0.0,0.0,274,35.0257148742676,6.08071804046631
5307,0.0,0.0,0.0,0.0,181,35.1831970214844,6.30356788635254
5308,0.0,0.0,0.0,0.0,444,35.0340766906738,6.10139894485474
5309,0.0,0.0,0.0,0.0,2080,35.125846862793,6.32429122924805
5310,0.0,0.0,0.0,0.0,221,35.1516227722168,6.21085500717163
5311,0.0,0.0,0.0,0.0,1073,35.0700073242188,6.1355562210083
5315,0.0,0.0,0.0,0.0,990,35.1527061462402,6.22054815292358
5400,0.0,0.0,0.0,0.0,242,35.3800010681152,5.53999996185303
5402,0.0,0.0,0.0,0.0,1836,35.5132598876953,6.00059700012207
5403,0.0,0.0,0.0,0.0,157,35.2316589355469,6.24311208724976
5404,0.0,0.0,0.0,0.0,675,35.4030265808105,5.54054307937622
5405,0.0,0.0,0.0,0.0,2394,35.3629302978516,5.5606517791748
5407,0.0,0.0,0.0,0.0,546,35.3844184875488,5.59441804885864
5408,0.0,0.0,0.0,0.0,177,35.3018836975098,5.54362678527832
5409,0.0,0.0,0.0,0.0,1420,35.4133262634277,5.11071491241455
5411,0.0,0.0,0.0,0.0,185,35.4005012512207,5.47304821014404
5412,0.0,0.0,0.0,0.0,1409,35.5109100341797,6.09425210952759
5413,0.0,0.0,0.0,0.0,438,35.5149917602539,5.43510389328003
5414,0.0,0.0,0.0,0.0,459,35.464729309082,6.05023717880249
5416,0.0,0.0,0.0,0.0,225,35.4015617370605,5.51098394393921
5417,0.0,0.0,0.0,0.0,116,35.3136177062988,5.56152486801147
5418,0.0,0.0,0.0,0.0,889,35.480899810791,5.56228399276733
5420,0.0,0.0,0.0,0.0,1452,35.3699989318848,5.53999996185303
5421,0.0,0.0,0.0,0.0,238,35.3802909851074,5.54223203659058
5422,0.0,0.0,0.0,0.0,27,35.4108734130859,6.12337684631348
5500,0.0,0.0,0.0,0.0,292,35.2306442260742,5.22136497497559
5501,0.0,0.0,0.0,0.0,76,35.1848907470703,5.2224588394165
5503,0.0,0.0,0.0,0.0,24,35.302661895752,5.1553750038147
5504,0.0,0.0,0.0,0.0,53,35.071117401123,5.10384082794189
5506,0.0,0.0,0.0,0.0,103,35.2829475402832,4.58386516571045
5508,0.0,0.0,0.0,0.0,353,35.2748908996582,5.09151077270508
5511,0.0,0.0,0.0,0.0,297,35.2353210449219,5.22198677062988
5512,0.0,0.0,0.0,0.0,233,35.2331047058105,5.21103477478027
5513,0.0,0.0,0.0,0.0,28,35.2044143676758,5.22332000732422
5603,0.0,0.0,0.0,0.0,167,35.1722717285156,5.51329898834229
5604,0.0,0.0,0.0,0.0,0,35.2437629699707,5.57010889053345
5605,0.0,0.0,0.0,0.0,2470,35.3754196166992,5.57370710372925
5607,0.0,0.0,0.0,0.0,66,35.1932563781738,5.32329988479614
5608,0.0,0.0,0.0,0.0,103,35.1631469726562,5.4746561050415
5609,0.0,0.0,0.0,0.0,7,35.2240524291992,5.53488206863403
5610,0.0,0.0,0.0,0.0,782,35.2125015258789,5.42437505722046
5611,0.0,0.0,0.0,0.0,7,35.221118927002,5.53439712524414
5612,0.0,0.0,0.0,0.0,119,35.2719993591309,5.45219993591309
5700,0.0,0.0,0.0,0.0,276,35.6916999816895,6.13059997558594
5701,0.0,0.0,0.0,0.0,1100,35.3017501831055,5.33093690872192
5702,0.0,0.0,0.0,0.0,306,35.4245223999023,5.28022813796997
5705,0.0,0.0,0.0,0.0,3546,35.6110000610352,5.63299989700317
5707,0.0,0.0,0.0,0.0,307,35.2616081237793,5.33302879333496
5708,0.0,0.0,0.0,0.0,1350,35.3849411010742,5.27379322052002
5709,0.0,0.0,0.0,0.0,321,35.3619613647461,5.47585821151733
5711,0.0,0.0,0.0,0.0,249,35.3439674377441,5.44244194030762
5712,0.0,0.0,0.0,0.0,266,35.5307502746582,5.50259017944336
5713,0.0,0.0,0.0,0.0,235,35.3924942016602,5.4742751121521
5800,0.0,0.0,0.0,0.0,332,35.1511116027832,6.11525583267212
5802,0.0,0.0,0.0,0.0,164,35.065013885498,5.55495691299438
5803,0.0,0.0,0.0,0.0,334,35.0718536376953,5.59093999862671
5804,0.0,0.0,0.0,0.0,162,35.1739349365234,6.16436719894409
5805,0.0,0.0,0.0,0.0,4422,35.2529296875,6.20309591293335
5806,0.0,0.0,0.0,0.0,2582,35.155200958252,6.05574083328247
5807,0.0,0.0,0.0,0.0,258,35.1258850097656,6.06124496459961
5808,0.0,0.0,0.0,0.0,602,35.1037178039551,6.0017352104187
5809,0.0,0.0,0.0,0.0,557,35.1646690368652,6.07133388519287
5810,0.0,0.0,0.0,0.0,747,35.0934753417969,6.02347087860107
5812,0.0,0.0,0.0,0.0,521,35.1335792541504,6.07495880126953
5813,0.0,0.0,0.0,0.0,294,35.0800285339355,5.58084917068481
5814,0.0,0.0,0.0,0.0,2652,35.2552375793457,6.24515581130981
5815,0.0,0.0,0.0,0.0,117,35.1841506958008,6.17554616928101
5816,0.0,0.0,0.0,0.0,2538,35.1406364440918,6.02522611618042
5817,0.0,0.0,0.0,0.0,250,35.17041015625,6.150221824646
5818,0.0,0.0,0.0,0.0,458,35.1110458374023,6.0204291343689
5820,0.0,0.0,0.0,0.0,1336,35.0932922363281,5.58121681213379
5900,0.0,0.0,0.0,0.0,165,35.372501373291,6.22109889984131
5902,0.0,0.0,0.0,0.0,6785,35.4327354431152,6.39397716522217
5903,0.0,0.0,0.0,0.0,476,35.3056602478027,6.45192813873291
5904,0.0,0.0,0.0,0.0,2162,35.4005470275879,6.3839111328125
5906,0.0,0.0,0.0,0.0,3592,35.4152297973633,6.36222505569458
5907,0.0,0.0,0.0,0.0,1944,35.3436508178711,6.43426609039307
5909,0.0,0.0,0.0,0.0,439,35.4040603637695,6.28550910949707
5910,0.0,0.0,0.0,0.0,22,35.3941917419434,6.1833610534668
5911,0.0,0.0,0.0,0.0,3382,35.6199989318848,6.28999996185303
5912,0.0,0.0,0.0,0.0,2162,35.4006385803223,6.38391208648682
6204,0.0,0.0,0.0,0.0,842,36.6143989562988,5.08720016479492
6207,0.0,0.0,0.0,0.0,7770,36.7167015075684,5.01667022705078
6300,0.0,0.0,0.0,0.0,1393,36.4590148925781,5.53347826004028
6302,0.0,0.0,0.0,0.0,1763,36.4333000183105,4.43599987030029
6304,0.0,0.0,0.0,0.0,2501,36.3361015319824,4.35222005844116
6306,0.0,0.0,0.0,0.0,2472,36.3339996337891,4.35869979858398
6307,0.0,0.0,0.0,0.0,1847,36.4897003173828,4.60677003860474
6308,0.0,0.0,0.0,0.0,470,36.3744010925293,4.78888988494873
6309,0.0,0.0,0.0,0.0,3535,36.3333015441895,4.46667003631592
6312,0.0,0.0,0.0,0.0,4275,36.5385208129883,4.618323802948
6313,0.0,0.0,0.0,0.0,22801,36.3843994140625,4.39927005767822
6317,0.0,0.0,0.0,0.0,1084,36.551830291748,4.56357097625732
6318,0.0,0.0,0.0,0.0,521,36.4500007629395,5.55359983444214
6322,0.0,0.0,0.0,0.0,6164,36.519401550293,4.49749994277954
6327,0.0,0.0,0.0,0.0,16856,36.5419998168945,4.61290979385376
6401,0.0,0.0,0.0,0.0,3960,36.5833015441895,4.93330001831055
6403,0.0,0.0,0.0,0.0,4503,36.5728988647461,4.97119998931885
6405,0.0,0.0,0.0,0.0,8796,36.5569000244141,4.8664698600769
6407,0.0,0.0,0.0,0.0,4477,36.5666999816895,4.96667003631592
6409,0.0,0.0,0.0,0.0,1901,36.539852142334,5.02542686462402
6410,0.0,0.0,0.0,0.0,3564,36.75,4.90000009536743
6411,0.0,0.0,0.0,0.0,5795,36.6150016784668,4.82369995117188
6413,0.0,0.0,0.0,0.0,3129,36.7585983276367,4.8932900428772
6416,0.0,0.0,0.0,0.0,11176,36.5604095458984,4.85453987121582
6418,0.0,0.0,0.0,0.0,3050,36.6815376281738,4.94902610778809
6419,0.0,0.0,0.0,0.0,1221,36.6278495788574,4.95846700668335
6423,0.0,0.0,0.0,0.0,4477,36.5666694641113,4.96667003631592
6424,0.0,0.0,0.0,0.0,8796,36.5569000244141,4.86660003662109
6503,0.0,0.0,0.0,0.0,5841,36.6664009094238,4.69721984863281
6504,0.0,0.0,0.0,0.0,183,36.2942008972168,4.5544900894165
6505,0.0,0.0,0.0,0.0,334,36.7000007629395,4.73600006103516
6509,0.0,0.0,0.0,0.0,1066,36.8824996948242,4.66191005706787
6600,0.0,0.0,0.0,0.0,98,36.2248992919922,4.4109001159668
6602,0.0,0.0,0.0,0.0,1663,36.4832992553711,4.65000009536743
6603,0.0,0.0,0.0,0.0,5162,36.478099822998,4.63844013214111
6605,0.0,0.0,0.0,0.0,5085,36.5640983581543,4.71261978149414
6606,0.0,0.0,0.0,0.0,1639,36.3931999206543,4.66446018218994
6607,0.0,0.0,0.0,0.0,959,36.7285995483398,4.958899974823
6608,0.0,0.0,0.0,0.0,2741,36.5332984924316,4.69999980926514
6609,0.0,0.0,0.0,0.0,9217,36.5471992492676,4.68611001968384
6700,0.0,0.0,0.0,0.0,27981,36.4926986694336,5.27758979797363
6702,0.0,0.0,0.0,0.0,11486,36.5475997924805,5.27334976196289
6703,0.0,0.0,0.0,0.0,2832,36.5647010803223,5.3051700592041
6705,0.0,0.0,0.0,0.0,2607,36.6394996643066,5.360680103302
6706,0.0,0.0,0.0,0.0,5762,36.5719985961914,5.3737998008728
6707,0.0,0.0,0.0,0.0,337,36.4795989990234,4.67969989776611
6708,0.0,0.0,0.0,0.0,12382,36.6251983642578,5.33607006072998
6710,0.0,0.0,0.0,0.0,9337,36.5469017028809,5.22966003417969
6711,0.0,0.0,0.0,0.0,9865,36.5462989807129,5.22966003417969
6712,0.0,0.0,0.0,0.0,1501,36.4205017089844,5.22450017929077
6715,0.0,0.0,0.0,0.0,12528,36.6251983642578,5.33066987991333
6802,0.0,0.0,0.0,0.0,13356,36.5999984741211,4.61667013168335
6804,0.0,0.0,0.0,0.0,3960,36.5833015441895,4.93333005905151
6806,0.0,0.0,0.0,0.0,11665,36.5956993103027,4.61520004272461
6808,0.0,0.0,0.0,0.0,1904,36.6299018859863,4.83300018310547
6811,0.0,0.0,0.0,0.0,11517,36.6060981750488,4.63901996612549
6812,0.0,0.0,0.0,0.0,3041,36.6717987060547,4.79061985015869
7111,0.0,0.0,0.0,0.0,1140,34.754626,5.108495
7200,0.0,0.0,0.0,0.0,4596,35.035472869873,5.59451103210449
7202,0.0,0.0,0.0,0.0,3755,35.1457138061523,5.83740615844727
7203,0.0,0.0,0.0,0.0,3001,34.9954605102539,5.76987028121948
7204,0.0,0.0,0.0,0.0,10789,35.0708198547363,5.84650945663452
7205,0.0,0.0,0.0,0.0,12167,35.2257347106934,5.710205078125
7206,0.0,0.0,0.0,0.0,2010,35.0590896606445,5.7840781211853
7207,0.0,0.0,0.0,0.0,3786,35.1577453613281,5.84612274169922
7208,0.0,0.0,0.0,0.0,11845,35.235237121582,5.69952011108398
7209,0.0,0.0,0.0,0.0,876,34.9738693237305,5.62786769866943
7210,0.0,0.0,0.0,0.0,12108,35.2164268493652,5.71671009063721
7215,0.0,0.0,0.0,0.0,2817,35.0013389587402,5.78276395797729
7300,0.0,0.0,0.0,0.0,33054,34.7501373291016,5.9084267616272
7301,0.0,0.0,0.0,0.0,6110,35.1223373413086,5.61521100997925
7305,0.0,0.0,0.0,0.0,4074,34.8677177429199,5.872145652771
7307,0.0,0.0,0.0,0.0,499,34.5795822143555,6.01645946502686
7308,0.0,0.0,0.0,0.0,2042,34.7117195129395,5.96395444869995
7310,0.0,0.0,0.0,0.0,7600,34.9410171508789,5.99362468719482
7311,0.0,0.0,0.0,0.0,3062,34.7206764221191,6.29172992706299
7319,0.0,0.0,0.0,0.0,4671,34.9518699645996,6.00893068313599
7321,0.0,0.0,0.0,0.0,2659,34.8142967224121,5.9082202911377
7324,0.0,0.0,0.0,0.0,1524,34.7764091491699,5.92836666107178
7400,0.0,0.0,0.0,0.0,64331,34.7315406799316,5.38163185119629
7402,0.0,0.0,0.0,0.0,1364,34.7065773010254,5.49658632278442
7403,0.0,0.0,0.0,0.0,13182,34.7045059204102,5.28487157821655
7404,0.0,0.0,0.0,0.0,34179,34.7176513671875,5.34242105484009
7405,0.0,0.0,0.0,0.0,19276,34.725700378418,5.43127298355103
7406,0.0,0.0,0.0,0.0,14724,34.6366386413574,5.40159177780151
7408,0.0,0.0,0.0,0.0,4923,34.6506309509277,5.47095966339111
7410,0.0,0.0,0.0,0.0,4097,34.6905174255371,5.69819021224976
7411,0.0,0.0,0.0,0.0,10490,34.6561622619629,5.51395606994629
7415,0.0,0.0,0.0,0.0,51944,34.728889465332,5.40058612823486
7416,0.0,0.0,0.0,0.0,13102,34.7053146362305,5.28439617156982
7417,0.0,0.0,0.0,0.0,15198,34.7206573486328,5.46779632568359
7418,0.0,0.0,0.0,0.0,65022,34.72224,5.37845
7601,0.0,0.0,0.0,0.0,5269,34.6538734436035,5.49637794494629
7602,0.0,0.0,0.0,0.0,7474,34.6501083374023,5.41854667663574
7803,0.0,0.0,0.0,0.0,1084,34.7386779785156,6.42549085617065
10101,0.0,0.0,0.0,0.0,2425,36.3504981994629,3.833899974823
10102,0.0,0.0,0.0,0.0,3031,36.4418983459473,3.83680009841919
10105,0.0,0.0,0.0,0.0,4913,36.4444999694824,3.87220001220703
10106,0.0,0.0,0.0,0.0,541,36.3334007263184,3.86089992523193
10112,0.0,0.0,0.0,0.0,1151,36.3648986816406,3.63639998435974
10201,0.0,0.0,0.0,0.0,2890,36.3936004638672,3.82410001754761
10202,0.0,0.0,0.0,0.0,5211,36.4225006103516,4.36719989776611
10203,0.0,0.0,0.0,0.0,4501,36.3166999816895,4.06666994094849
10204,0.0,0.0,0.0,0.0,4480,36.407901763916,4.37449979782104
10205,0.0,0.0,0.0,0.0,3587,36.4508018493652,3.87660002708435
10206,0.0,0.0,0.0,0.0,5470,36.359001159668,4.32310009002686
10207,0.0,0.0,0.0,0.0,4205,36.3258018493652,4.1502799987793
10208,0.0,0.0,0.0,0.0,5297,36.3221015930176,4.01189994812012
10209,0.0,0.0,0.0,0.0,3936,36.4013977050781,4.04514789581299
10210,0.0,0.0,0.0,0.0,5572,36.3973999023438,3.99970006942749
10211,0.0,0.0,0.0,0.0,1282,36.4301986694336,3.98639988899231
10212,0.0,0.0,0.0,0.0,2902,36.2140998840332,4.11399984359741
10213,0.0,0.0,0.0,0.0,1687,36.2099990844727,4.1100001335144
10214,0.0,0.0,0.0,0.0,5792,36.4000015258789,4.25
10215,0.0,0.0,0.0,0.0,3971,36.4081993103027,3.958899974823
10216,0.0,0.0,0.0,0.0,1171,36.4667015075684,3.34999990463257
10217,0.0,0.0,0.0,0.0,449,36.2999992370605,4.31666994094849
10218,0.0,0.0,0.0,0.0,3980,36.2523002624512,4.04129981994629
10219,0.0,0.0,0.0,0.0,921,36.4101982116699,4.21199989318848
10220,0.0,0.0,0.0,0.0,4746,36.3362007141113,4.26240015029907
10222,0.0,0.0,0.0,0.0,8041,36.4114990234375,4.31010007858276
10223,0.0,0.0,0.0,0.0,5395,36.342098236084,4.15339994430542
10225,0.0,0.0,0.0,0.0,1477,36.4011001586914,4.30779981613159
10226,0.0,0.0,0.0,0.0,12044,36.3650016784668,4.32600021362305
10227,0.0,0.0,0.0,0.0,7216,36.353099822998,4.28459978103638
10228,0.0,0.0,0.0,0.0,9251,36.3535995483398,4.26949977874756
10229,0.0,0.0,0.0,0.0,2156,36.3390998840332,4.33330011367798
10231,0.0,0.0,0.0,0.0,4245,36.3377990722656,4.18569993972778
10301,0.0,0.0,0.0,0.0,1720,36.4491996765137,3.46830010414124
10302,0.0,0.0,0.0,0.0,9638,36.49169921875,3.769700050354
10303,0.0,0.0,0.0,0.0,3202,36.5817985534668,3.5113000869751
10304,0.0,0.0,0.0,0.0,12382,36.4776992797852,3.75620007514954
10305,0.0,0.0,0.0,0.0,2708,36.4664993286133,3.78489995002747
10306,0.0,0.0,0.0,0.0,4342,36.4337005615234,3.42490005493164
10309,0.0,0.0,0.0,0.0,1284,36.4931983947754,3.57209992408752
10310,0.0,0.0,0.0,0.0,3812,36.5564994812012,3.63899993896484
10311,0.0,0.0,0.0,0.0,1898,36.5167007446289,3.64790010452271
10312,0.0,0.0,0.0,0.0,2922,36.5821990966797,3.51370000839233
10314,0.0,0.0,0.0,0.0,1263,36.4934005737305,3.57220005989075
10317,0.0,0.0,0.0,0.0,1744,36.4693984985352,3.29879999160767
10318,0.0,0.0,0.0,0.0,1450,36.4863014221191,3.54850006103516
10320,0.0,0.0,0.0,0.0,5412,36.58735925183874,3.568611254781117
10321,0.0,0.0,0.0,0.0,39947,36.5727005004883,3.5961000919342
10322,0.0,0.0,0.0,0.0,1522,36.4758987426758,3.68650007247925
10324,0.0,0.0,0.0,0.0,48319,36.5657005310059,3.58529996871948
10325,0.0,0.0,0.0,0.0,2458,36.4574012756348,3.7688000202179
10400,0.0,0.0,0.0,0.0,32595,36.1477012634277,3.68889999389648
10401,0.0,0.0,0.0,0.0,5150,36.081901550293,3.97270011901855
10403,0.0,0.0,0.0,0.0,1279,36.1304016113281,3.57590007781982
10407,0.0,0.0,0.0,0.0,4128,36.0782012939453,4.06979990005493
10408,0.0,0.0,0.0,0.0,3929,36.0185012817383,3.9893000125885
10410,0.0,0.0,0.0,0.0,579,36.0968017578125,3.92580008506775
10411,0.0,0.0,0.0,0.0,1124,36.0917015075684,3.77589988708496
10412,0.0,0.0,0.0,0.0,404,36.0738983154297,3.46239995956421
10414,0.0,0.0,0.0,0.0,22379,36.1495018005371,3.70499992370605
10415,0.0,0.0,0.0,0.0,32055,36.1484985351562,3.69050002098083
10416,0.0,0.0,0.0,0.0,4689,36.1342010498047,3.69379997253418
10500,0.0,0.0,0.0,0.0,22840,36.2921981811523,3.67030000686646
10501,0.0,0.0,0.0,0.0,2775,36.3406982421875,3.8092999458313
10502,0.0,0.0,0.0,0.0,4090,36.3203010559082,3.74670004844666
10503,0.0,0.0,0.0,0.0,4966,36.2626991271973,3.58459997177124
10504,0.0,0.0,0.0,0.0,4477,36.2187995910645,3.81520009040833
10506,0.0,0.0,0.0,0.0,2363,36.3162994384766,3.60019993782043
10507,0.0,0.0,0.0,0.0,1360,36.2555999755859,3.9375
10508,0.0,0.0,0.0,0.0,1529,36.2355003356934,3.644700050354
10509,0.0,0.0,0.0,0.0,4784,36.3914985656738,3.63240003585815
10510,0.0,0.0,0.0,0.0,1628,36.2902984619141,3.91919994354248
10512,0.0,0.0,0.0,0.0,3162,36.2681999206543,3.62299990653992
10514,0.0,0.0,0.0,0.0,2131,36.2050018310547,3.80920004844666
10515,0.0,0.0,0.0,0.0,20311,36.2905006408691,3.67449998855591
10516,0.0,0.0,0.0,0.0,6314,36.2943000793457,3.63809990882874
10517,0.0,0.0,0.0,0.0,2131,36.2048988342285,3.8092999458313
10601,0.0,0.0,0.0,0.0,2247,36.3788986206055,3.97370004653931
10602,0.0,0.0,0.0,0.0,7826,36.4080009460449,3.93379998207092
11101,0.0,0.0,0.0,0.0,1812,22.6166706085205,5.44999980926514
11105,0.0,0.0,0.0,0.0,717,22.8333301544189,5.33333301544189
11110,0.0,0.0,0.0,0.0,0,22.7833309173584,5.80000019073486
11112,0.0,0.0,0.0,0.0,2148,22.8666706085205,5.33333301544189
12119,0.0,0.0,0.0,0.0,413,35.2522315979004,8.04296779632568
12120,0.0,0.0,0.0,0.0,11109,35.4296417236328,8.04961967468262
12200,0.0,0.0,0.0,0.0,10535,35.4963684082031,8.31890964508057
12201,0.0,0.0,0.0,0.0,8546,35.376594543457,8.24047470092773
12202,0.0,0.0,0.0,0.0,1361,35.2930145263672,8.27893733978271
12203,0.0,0.0,0.0,0.0,4552,35.2085189819336,8.16938209533691
12204,0.0,0.0,0.0,0.0,1107,35.5554733276367,7.81739807128906
12205,0.0,0.0,0.0,0.0,21387,35.4484596252441,7.95350694656372
12206,0.0,0.0,0.0,0.0,980,35.4745941162109,8.11163997650146
12207,0.0,0.0,0.0,0.0,1873,35.524959564209,7.93935489654541
12208,0.0,0.0,0.0,0.0,1700,35.4880981445312,8.07836723327637
12209,0.0,0.0,0.0,0.0,2475,35.5111312866211,8.21208763122559
12211,0.0,0.0,0.0,0.0,1065,35.1749076843262,8.41580200195312
12212,0.0,0.0,0.0,0.0,6725,35.5175933837891,8.29384803771973
12300,0.0,0.0,0.0,0.0,77927,34.7437515258789,8.05618953704834
12301,0.0,0.0,0.0,0.0,1003,35.2552795410156,7.99889278411865
12302,0.0,0.0,0.0,0.0,1325,34.9570808410645,8.20786285400391
12306,0.0,0.0,0.0,0.0,2924,35.0142211914062,8.29928970336914
12307,0.0,0.0,0.0,0.0,1430,34.9916954040527,7.9410400390625
12309,0.0,0.0,0.0,0.0,380,35.1230812072754,7.9513578414917
12310,0.0,0.0,0.0,0.0,62226,34.7624092102051,8.05482482910156
12311,0.0,0.0,0.0,0.0,63447,34.7596969604492,8.05059242248535
12312,0.0,0.0,0.0,0.0,42283,34.770191192627,8.05910015106201
12401,0.0,0.0,0.0,0.0,1939,35.9740715026855,8.20700836181641
12402,0.0,0.0,0.0,0.0,6265,35.6483764648438,8.25893020629883
12403,0.0,0.0,0.0,0.0,9915,35.747631072998,8.03385734558105
12404,0.0,0.0,0.0,0.0,5790,35.7936401367188,8.23097801208496
12406,0.0,0.0,0.0,0.0,12765,35.6692543029785,8.00775814056396
12407,0.0,0.0,0.0,0.0,65264,35.9521217346191,8.13229656219482
12409,0.0,0.0,0.0,0.0,2409,35.6298332214355,8.05099773406982
12410,0.0,0.0,0.0,0.0,2084,35.5831565856934,8.17613697052002
12411,0.0,0.0,0.0,0.0,933,35.8029365539551,8.0784215927124
12414,0.0,0.0,0.0,0.0,3025,35.9337882995605,8.17605495452881
12415,0.0,0.0,0.0,0.0,66001,35.9531021118164,8.12241172790527
12416,0.0,0.0,0.0,0.0,1631,35.8953819274902,8.03377246856689
12417,0.0,0.0,0.0,0.0,48728,35.9417037963867,8.13634300231934
12419,0.0,0.0,0.0,0.0,20245,35.9362716674805,8.14871978759766
12500,0.0,0.0,0.0,0.0,78193,35.2707366943359,7.75125217437744
12501,0.0,0.0,0.0,0.0,928,35.5716781616211,7.81046009063721
12503,0.0,0.0,0.0,0.0,1368,35.4231758117676,7.59378290176392
12504,0.0,0.0,0.0,0.0,107,34.9966659545898,8.05497741699219
12505,0.0,0.0,0.0,0.0,929,35.3608665466309,7.88895511627197
12506,0.0,0.0,0.0,0.0,2022,35.118350982666,7.76853799819946
12508,0.0,0.0,0.0,0.0,65947,35.2630157470703,7.75321197509766
12509,0.0,0.0,0.0,0.0,77832,35.2647857666016,7.74778318405151
12510,0.0,0.0,0.0,0.0,37064,35.2575302124023,7.76304006576538
12601,0.0,0.0,0.0,0.0,1143,35.261402130127,7.57650709152222
13210,0.0,0.0,0.0,0.0,2236,34.79583,-1.35812
13213,0.0,0.0,0.0,0.0,26008,34.838365,-1.726521
13403,0.0,0.0,0.0,0.0,3350,34.7786521911621,-1.5686844587326
13409,0.0,0.0,0.0,0.0,2491,34.774805,-1.638731
13605,0.0,0.0,0.0,0.0,3950,35.17577,-1.65514
14202,0.0,0.0,0.0,0.0,7304,35.3562507629395,1.50463199615479
14204,0.0,0.0,0.0,0.0,1939,35.456298828125,1.60071194171906
14212,0.0,0.0,0.0,0.0,6135,35.255199432373,1.23370003700256
14304,0.0,0.0,0.0,0.0,1636,35.898998260498,1.23860001564026
14307,0.0,0.0,0.0,0.0,1317,35.0903015136719,1.47669994831085
14311,0.0,0.0,0.0,0.0,17969,34.8396987915039,1.54980003833771
14401,0.0,0.0,0.0,0.0,4849,35.3546371459961,1.66906297206879
14402,0.0,0.0,0.0,0.0,1406,35.2904014587402,1.88619995117188
14404,0.0,0.0,0.0,0.0,2741,35.2318000793457,1.63489997386932
14517,0.0,0.0,0.0,0.0,12495,34.897954,1.108023
15208,0.0,0.0,0.0,0.0,160,36.3541984558105,4.02724504470825
15303,0.0,0.0,0.0,0.0,73,36.314380645752,4.16518688201904
15306,0.0,0.0,0.0,0.0,381,36.3126907348633,4.12170791625977
